Id,Company,Status,StatusStart,Latitude,Longitude,ReceivingWaterCourse,LastUpdated,ObjectId,LatestEventStart,LatestEventEnd,x,y
SRN0399,Southern Water,0,12/23/2022 9:33:24 AM,51.4175446676211,0.866477386346984,HENS BROOK,12/22/2024 3:15:00 PM,6168722,12/23/2022 9:33:24 AM,12/23/2022 1:30:00 PM,96455.8214320328,6695487.54931998
SRN0580,Southern Water,0,9/1/2023 4:51:49 PM,51.3993889637412,0.898844179003665,WARREN BAY DRAIN,12/22/2024 3:15:00 PM,6168723,9/1/2023 4:51:49 PM,9/1/2023 5:20:00 PM,100058.876309186,6692247.40815026
SRN0915,Southern Water,0,11/24/2021 6:57:00 PM,51.404549283059,0.908374234012214,TRIBUTARY OF THE NORTH SEA,12/22/2024 3:15:00 PM,6168724,11/24/2021 6:57:00 PM,11/24/2021 7:44:00 PM,101119.75717997,6693168.20898234
SRN0488,Southern Water,0,1/3/2024 9:34:47 AM,51.4005693991992,0.916145250023706,SWALE,12/22/2024 3:15:00 PM,6168725,1/3/2024 9:34:47 AM,1/3/2024 10:41:00 AM,101984.822725315,6692458.03439127
SRN0931,Southern Water,0,12/7/2024 3:31:25 PM,50.7556811011237,-0.694693935228382,ENGLISH CHANNEL,12/22/2024 3:15:00 PM,6168726,12/7/2024 3:31:25 PM,12/7/2024 3:33:51 PM,-77332.9751267988,6578189.79705074
SRN9048,Southern Water,0,2/17/2020 12:12:00 PM,50.8402183456643,0.492984506288379,ENGLISH CHANNEL,12/22/2024 3:15:00 PM,6168727,2/17/2020 12:12:00 PM,2/17/2020 9:33:00 PM,54878.7842089957,6593078.71679184
SRN0492,Southern Water,0,9/2/2024 10:11:21 PM,50.8495300651525,0.469611897131681,ENGLISH CHANNEL,12/22/2024 3:15:00 PM,6168728,9/2/2024 10:11:21 PM,9/3/2024 3:37:00 AM,52276.9572591619,6594720.36943748
SRN0616,Southern Water,0,4/8/2024 10:56:11 PM,50.7051172598685,-1.50898894239766,SOLENT,12/22/2024 3:15:00 PM,6168729,4/8/2024 10:56:11 PM,4/9/2024 2:40:04 AM,-167979.880680388,6569297.21143119
SRN9090,Southern Water,0,2/29/2024 9:57:27 AM,50.6973145172203,-1.41604406926965,IOW STREAMS,12/22/2024 3:15:00 PM,6168730,2/29/2024 9:57:27 AM,2/29/2024 10:15:00 AM,-157633.304731932,6567925.80932579
SRN0034,Southern Water,0,12/19/2024 12:15:00 AM,50.9170878583815,0.477598921793361,POWDERMILL STREAM,12/22/2024 3:15:00 PM,6168731,12/19/2024 12:15:00 AM,12/19/2024 1:00:00 AM,53166.0687774534,6606640.60846163
SRN0044,Southern Water,0,12/20/2024 7:48:08 PM,50.9642106460456,-0.66108843777543,GRAFFHAM STREAM,12/22/2024 3:15:00 PM,6168732,12/20/2024 7:48:08 PM,12/21/2024 2:39:20 AM,-73592.0282624816,6614965.44039552
SRN0815,Southern Water,0,11/27/2024 3:19:18 AM,51.0124829294722,-0.462255592828196,BROCKHURST BROOK,12/22/2024 3:15:00 PM,6168733,11/27/2024 3:19:18 AM,11/27/2024 2:00:00 PM,-51458.0572099776,6623502.10554202
SRN0074,Southern Water,0,5/13/2024 2:16:00 AM,50.9667087683115,-0.0906219018846723,TRIBUTARY OF THE RIVER ADUR,12/22/2024 3:15:00 PM,6168734,5/13/2024 2:16:00 AM,5/13/2024 3:48:00 AM,-10087.9839725197,6615407.00066254
SRN0082,Southern Water,0,12/18/2024 11:40:24 PM,50.8530949595956,0.247022270815875,UNNAMED TRIBUTARY OF GLYNLEIGH LEVELS,12/22/2024 3:15:00 PM,6168735,12/18/2024 11:40:24 PM,12/19/2024 1:13:30 AM,27498.3934018213,6595348.94573252
SRN0093,Southern Water,0,12/19/2024 12:24:22 AM,50.9866842612518,0.610550707628365,TRIBUTARY OF THE RIVER ROTHER,12/22/2024 3:15:00 PM,6168736,12/19/2024 12:24:22 AM,12/19/2024 12:51:58 AM,67966.1938766625,6618938.66063506
SRN0096,Southern Water,0,2/8/2024 8:51:56 PM,51.0272060742738,-0.551751580628724,KIRD,12/22/2024 3:15:00 PM,6168737,2/8/2024 8:51:56 PM,2/9/2024 1:02:34 AM,-61420.7049999734,6626107.57395776
SRN0834,Southern Water,0,12/5/2024 7:15:29 PM,50.9848415603821,0.286707362806061,TRIBUTARY OF RIVER ROTHER,12/22/2024 3:15:00 PM,6168738,12/5/2024 7:15:29 PM,12/5/2024 8:13:15 PM,31916.1176342531,6618612.80816479
SRN0276,Southern Water,0,12/5/2024 7:48:13 PM,50.9701318704364,-0.135491011870905,HOLMBUSH GILL (EASTERN ADUR),12/22/2024 3:15:00 PM,6168739,12/5/2024 7:48:13 PM,12/5/2024 9:06:55 PM,-15082.7904485345,6616012.09603683
SRN0119,Southern Water,0,12/7/2024 10:30:00 AM,50.8802839919172,0.60232211123215,DOLEHAM DITCH,12/22/2024 3:15:00 PM,6168740,12/7/2024 10:30:00 AM,12/7/2024 10:45:00 AM,67050.1907158924,6600144.60482401
SRN0132,Southern Water,0,12/19/2024 1:17:56 AM,50.9321207656016,0.481244612353556,STANBRIDGE STREAM,12/22/2024 3:15:00 PM,6168741,12/19/2024 1:17:56 AM,12/19/2024 4:15:00 AM,53571.9051942042,6609295.44390524
SRN0152,Southern Water,0,11/27/2024 2:53:13 AM,50.978857717551,-0.21036078894979,BOLNEY SEWER,12/22/2024 3:15:00 PM,6168742,11/27/2024 2:53:13 AM,11/27/2024 1:32:06 PM,-23417.2559087619,6617554.7495023
SRN0157,Southern Water,0,9/20/2024 9:48:00 AM,51.1373270929514,-0.0105428679065774,MEDWAY,12/22/2024 3:15:00 PM,6168743,9/20/2024 9:48:00 AM,9/20/2024 12:58:00 PM,-1173.62668686094,6645621.33918898
SRN0162,Southern Water,0,12/18/2024 11:33:04 PM,50.8484217221224,0.43247187598514,ENGLISH CHANNEL,12/22/2024 3:15:00 PM,6168744,12/18/2024 11:33:04 PM,12/19/2024 12:37:55 AM,48142.5490170775,6594524.95179789
SRN0168,Southern Water,0,11/27/2024 3:50:14 AM,50.8353229385566,-0.874976815498396,CHIDHAM STREAM,12/22/2024 3:15:00 PM,6168745,11/27/2024 3:50:14 AM,11/27/2024 4:00:00 PM,-97401.9735572015,6592215.78974297
SRN0172,Southern Water,0,6/28/2021 10:40:00 PM,50.7364392823487,-0.786635805706346,ENGLISH CHANNEL,12/22/2024 3:15:00 PM,6168746,6/28/2021 10:40:00 PM,6/28/2021 11:40:00 PM,-87567.8973309869,6574804.63628282
SRN0188,Southern Water,0,12/5/2024 7:32:39 PM,50.9070206457761,-0.00629703907695321,NORTH END STREAM (TRIBUTARY OF THE RIVER OUSE),12/22/2024 3:15:00 PM,6168747,12/5/2024 7:32:39 PM,12/5/2024 10:47:54 PM,-700.983183551777,6604863.20207505
SRN0190,Southern Water,0,12/5/2024 7:46:06 PM,50.9894361136673,0.104533308184887,TRIBUTARY OF RIVER UCK,12/22/2024 3:15:00 PM,6168748,12/5/2024 7:46:06 PM,12/5/2024 8:31:09 PM,11636.594638078,6619425.30624377
SRN0195,Southern Water,0,7/15/2024 5:54:00 PM,50.8207911122582,-0.345795369233523,TRIBUTARY OF THE TEVILLE STREAM,12/22/2024 3:15:00 PM,6168749,7/15/2024 5:54:00 PM,7/15/2024 6:37:00 PM,-38493.7644217478,6589654.75725507
SRN0200,Southern Water,0,11/27/2024 3:51:06 AM,51.0762960112508,0.359743854690681,MEDWAY,12/22/2024 3:15:00 PM,6168750,11/27/2024 3:51:06 AM,11/27/2024 6:47:33 AM,40046.502720176,6634800.71631589
SRN0604,Southern Water,0,11/20/2024 1:03:46 PM,50.9561312410047,0.738856173999614,ROTHER,12/22/2024 3:15:00 PM,6168751,11/20/2024 1:03:46 PM,11/20/2024 1:06:00 PM,82249.0930591034,6613537.512624
SRN0294,Southern Water,0,9/6/2024 1:52:00 AM,50.9523753942959,0.737923265558904,ROTHER,12/22/2024 3:15:00 PM,6168752,9/6/2024 1:52:00 AM,9/6/2024 2:08:00 AM,82145.2421665268,6612873.80102082
SRN0213,Southern Water,0,12/19/2024 2:24:34 AM,50.8786111662671,0.501999923599655,POWDERMILL STREAM,12/22/2024 3:15:00 PM,6168753,12/19/2024 2:24:34 AM,12/19/2024 2:39:55 AM,55882.3758733758,6599849.46752695
SRN0215,Southern Water,0,11/27/2024 4:16:00 AM,50.9444334979343,-0.176806164421834,ADUR,12/22/2024 3:15:00 PM,6168754,11/27/2024 4:16:00 AM,11/27/2024 4:28:00 AM,-19681.9721925504,6611470.53142544
SRN0241,Southern Water,0,11/28/2023 1:26:00 PM,50.7336762027762,-0.771827930133285,ENGLISH CHANNEL,12/22/2024 3:15:00 PM,6168755,11/28/2023 1:26:00 PM,11/28/2023 1:52:00 PM,-85919.4921624636,6574318.64942573
SRN0272,Southern Water,0,12/18/2024 11:45:00 PM,50.9915830661761,0.596574170305182,LOWER ROTHER,12/22/2024 3:15:00 PM,6168756,12/18/2024 11:45:00 PM,12/19/2024 4:30:00 AM,66410.3328587925,6619804.99962493
SRN0571,Southern Water,0,10/16/2024 11:55:22 PM,50.9528101022111,0.739330103252945,ROTHER E,12/22/2024 3:15:00 PM,6168757,10/16/2024 11:55:22 PM,10/17/2024 12:09:53 AM,82301.8506222562,6612950.61735561
SRN9055,Southern Water,0,1/22/2024 4:10:02 AM,51.1606063598417,-0.40255993843023,UNNAMED TRIBUTARY OF HOLDEN BROOK,12/22/2024 3:15:00 PM,6168758,1/22/2024 4:10:02 AM,1/22/2024 12:17:14 PM,-44812.7673598248,6649752.44972025
SRN0315,Southern Water,0,10/8/2024 11:41:46 PM,50.9677507075663,0.105119590521007,FRAMFIELD STREAM,12/22/2024 3:15:00 PM,6168759,10/8/2024 11:41:46 PM,10/9/2024 12:06:51 AM,11701.8592891959,6615591.17759927
SRN0318,Southern Water,0,12/9/2024 12:00:00 AM,50.9667814109758,-0.134058514935726,HOLMBUSH GILL (EASTERN ADUR),12/22/2024 3:15:00 PM,6168760,12/9/2024 12:00:00 AM,12/12/2024 12:40:00 PM,-14923.3256191475,6615419.84110764
SRN0332,Southern Water,0,12/5/2024 7:28:38 PM,50.9496310343543,0.728364184140618,RIVER TILLINGHAM,12/22/2024 3:15:00 PM,6168761,12/5/2024 7:28:38 PM,12/17/2024 9:05:31 AM,81081.1300905917,6612388.86744808
SRN0335,Southern Water,0,11/16/2022 11:55:00 PM,51.1324198508204,0.00296806056144298,MEDWAY,12/22/2024 3:15:00 PM,6168762,11/16/2022 11:55:00 PM,11/17/2022 2:21:00 AM,330.40299034343,6644750.77178295
SRN0340,Southern Water,0,9/30/2024 3:15:00 AM,50.8601887387749,0.0697185479593299,OUSE,12/22/2024 3:15:00 PM,6168763,9/30/2024 3:15:00 AM,9/30/2024 5:34:00 PM,7761.03325767903,6596599.89188422
SRN0341,Southern Water,0,7/9/2024 11:32:31 AM,50.858419081497,0.0680771076327676,GLYNDE REACH,12/22/2024 3:15:00 PM,6168764,7/9/2024 11:32:31 AM,7/9/2024 11:36:59 AM,7578.30895635857,6596287.80543822
SRN0350,Southern Water,0,9/22/2024 10:04:09 PM,50.7606273496306,0.287214705323578,ENGLISH CHANNEL,12/22/2024 3:15:00 PM,6168765,9/22/2024 10:04:09 PM,9/22/2024 10:23:00 PM,31972.5947449608,6579060.20191997
SRN9106,Southern Water,0,11/16/2022 10:37:00 PM,50.9620045224737,0.109559466138955,OUSE,12/22/2024 3:15:00 PM,6168766,11/16/2022 10:37:00 PM,11/16/2022 11:42:00 PM,12196.1039821714,6614575.51264592
SRN0393,Southern Water,0,11/27/2024 3:33:34 AM,51.1231776501709,-0.0677421088471984,MEDWAY,12/22/2024 3:15:00 PM,6168767,11/27/2024 3:33:34 AM,11/28/2024 12:00:00 AM,-7541.01706213264,6643111.41388634
SRN0394,Southern Water,0,12/17/2024 9:59:25 PM,51.3990266684529,0.55517952984841,OUSE,12/22/2024 3:15:00 PM,6168768,12/17/2024 9:59:25 PM,12/17/2024 10:15:00 PM,61802.302561574,6692182.76454159
SRN0396,Southern Water,0,12/19/2024 1:00:01 AM,50.8789095867024,0.244127209271065,CUCKMERE,12/22/2024 3:15:00 PM,6168769,12/19/2024 1:00:01 AM,12/20/2024 1:58:56 AM,27176.1166248379,6599902.11718698
SRN0409,Southern Water,0,9/29/2024 7:00:00 PM,50.8207171629978,0.244175159494929,LANGNEY SEWER AT EASTBOURNE,12/22/2024 3:15:00 PM,6168770,9/29/2024 7:00:00 PM,9/29/2024 7:08:00 PM,27181.4544193419,6589641.72676382
SRN0808,Southern Water,0,11/27/2024 4:28:00 AM,51.0448600486527,0.41050684157286,TRIBUTARY OF THE RIVER LIMDEN,12/22/2024 3:15:00 PM,6168771,11/27/2024 4:28:00 AM,11/27/2024 4:52:00 AM,45697.4125710458,6629232.78539842
SRN0976,Southern Water,0,10/1/2020 11:16:00 PM,50.8916476977404,-0.321061573365242,ADUR,12/22/2024 3:15:00 PM,6168772,10/1/2020 11:16:00 PM,10/2/2020 12:00:00 AM,-35740.410860306,6602149.7884996
SRN0416,Southern Water,0,8/30/2024 12:22:31 PM,50.9552266477854,0.727552808099238,TILLINGHAM,12/22/2024 3:15:00 PM,6168773,8/30/2024 12:22:31 PM,8/30/2024 12:57:45 PM,80990.8081228235,6613377.65321533
SRN0428,Southern Water,0,5/22/2024 12:12:32 PM,50.9286511854788,0.253209736512791,CUCKMERE,12/22/2024 3:15:00 PM,6168774,5/22/2024 12:12:32 PM,5/22/2024 12:41:34 PM,28187.1789325029,6608682.63435489
SRN0435,Southern Water,0,12/9/2024 7:03:48 PM,50.9453739946278,0.230100948267824,CUCKMERE,12/22/2024 3:15:00 PM,6168775,12/9/2024 7:03:48 PM,12/9/2024 10:13:06 PM,25614.7203922236,6611636.69715788
SRN0216,Southern Water,0,12/5/2024 7:38:47 PM,50.9483060343082,-0.182918790923102,TRIBUTARY OF HERRINGS STREAM,12/22/2024 3:15:00 PM,6168776,12/5/2024 7:38:47 PM,12/5/2024 9:11:39 PM,-20362.426662081,6612154.74769226
SRN0578,Southern Water,0,1/4/2024 5:32:00 PM,51.1312643274011,-0.00308511836785024,TRIBUTARY OF THE MEDWAY,12/22/2024 3:15:00 PM,6168777,1/4/2024 5:32:00 PM,1/4/2024 6:30:00 PM,-343.433805746064,6644545.79005161
SRN0444,Southern Water,0,12/18/2024 2:00:00 PM,50.9992982824973,-0.785920154692163,ROTHER,12/22/2024 3:15:00 PM,6168778,12/18/2024 2:00:00 PM,12/18/2024 2:15:00 PM,-87488.2314245024,6621169.59797718
SRN0445,Southern Water,0,6/20/2023 5:16:52 AM,50.8192377160759,-0.368963220091802,TEVILLE STREAM,12/22/2024 3:15:00 PM,6168779,6/20/2023 5:16:52 AM,6/20/2023 5:56:03 AM,-41072.7977820659,6589381.03991699
SRN0447,Southern Water,0,12/12/2024 9:06:00 AM,50.9771670588102,0.00967012590648838,OUSE,12/22/2024 3:15:00 PM,6168780,12/12/2024 9:06:00 AM,12/12/2024 11:38:00 AM,1076.47349181713,6617255.83318003
SRN0449,Southern Water,0,12/5/2024 7:12:11 PM,51.0690017541595,0.328824757745347,TRIBUTARY OF RIVER TEISE,12/22/2024 3:15:00 PM,6168781,12/5/2024 7:12:11 PM,12/5/2024 9:36:38 PM,36604.6045924336,6633508.42217087
SRN0718,Southern Water,0,12/1/2024 12:13:18 PM,51.0828487860419,-0.45849561673441,ARUN,12/22/2024 3:15:00 PM,6168782,12/1/2024 12:13:18 PM,12/1/2024 2:57:48 PM,-51039.4985858224,6635961.81874932
SRN0453,Southern Water,0,11/27/2024 3:13:25 AM,50.8925545398319,-0.315341163805448,ADUR,12/22/2024 3:15:00 PM,6168783,11/27/2024 3:13:25 AM,11/27/2024 4:14:01 AM,-35103.6177809807,6602309.8264742
SRN0473,Southern Water,0,12/19/2024 12:10:52 AM,50.8917792994704,0.133402294933791,TRIBUTARY OF GLYNDE REACH/ RIVER OUSE,12/22/2024 3:15:00 PM,6168784,12/19/2024 12:10:52 AM,12/19/2024 1:48:11 PM,14850.2755426837,6602173.01315938
SRN0480,Southern Water,0,12/10/2024 12:30:00 AM,51.007764719785,-0.076961958838077,SCRASE BRIDGE STREAM,12/22/2024 3:15:00 PM,6168785,12/10/2024 12:30:00 AM,12/10/2024 1:45:00 PM,-8567.36606830761,6622667.32671473
SRN0489,Southern Water,0,12/18/2024 11:47:42 PM,50.9540475112291,0.213856360439848,BULL RIVER ,12/22/2024 3:15:00 PM,6168786,12/18/2024 11:47:42 PM,12/19/2024 2:30:00 AM,23806.3811470667,6613169.28127234
SRN0502,Southern Water,0,10/21/2024 8:16:00 PM,50.8840747842361,0.673342722160917,TRIBUTARY OF THE MARSHAM SEWER,12/22/2024 3:15:00 PM,6168787,10/21/2024 8:16:00 PM,10/21/2024 9:30:00 PM,74956.16896031,6600813.45503894
SRN0503,Southern Water,0,11/27/2024 3:30:21 AM,50.879230573993,0.672780992526543,TRIBUTARY OF THE MARSHAM SEWER,12/22/2024 3:15:00 PM,6168788,11/27/2024 3:30:21 AM,11/27/2024 4:45:00 AM,74893.637503448,6599958.74864397
SRN0510,Southern Water,0,11/27/2024 6:31:00 AM,50.9336605953317,0.802585436062003,GULDEFORD SEWER,12/22/2024 3:15:00 PM,6168789,11/27/2024 6:31:00 AM,11/28/2024 2:00:00 AM,89343.4020605196,6609567.42874155
SRN0523,Southern Water,0,11/27/2024 2:48:27 AM,50.807777000584,-0.780104871443731,BREMERE RIFE,12/22/2024 3:15:00 PM,6168790,11/27/2024 2:48:27 AM,11/28/2024 12:15:00 AM,-86840.8770544683,6587361.87730036
SRN0526,Southern Water,0,11/27/2024 12:07:32 PM,50.9583196529355,-0.161339323899583,POOK BOURNE,12/22/2024 3:15:00 PM,6168791,11/27/2024 12:07:32 PM,11/27/2024 12:08:14 PM,-17960.2113814326,6613924.26091333
SRN0556,Southern Water,0,12/19/2024 7:03:38 AM,50.9633959110026,0.747402251972464,ROTHER E,12/22/2024 3:15:00 PM,6168792,12/19/2024 7:03:38 AM,12/19/2024 7:36:53 AM,83200.4381073206,6614821.43551604
SRN0558,Southern Water,0,12/17/2024 6:52:00 PM,51.0085597638372,-0.103586536505037,SCRASE BRIDGE STREAM ,12/22/2024 3:15:00 PM,6168793,12/17/2024 6:52:00 PM,12/17/2024 9:12:00 PM,-11531.2004967796,6622807.98554867
SRN0286,Southern Water,0,11/14/2023 3:00:00 PM,51.1271217547419,-0.077867622557839,MEDWAY,12/22/2024 3:15:00 PM,6168794,11/14/2023 3:00:00 PM,11/14/2023 3:18:00 PM,-8668.18409242146,6643810.96893502
SRN0598,Southern Water,0,9/22/2024 9:33:15 PM,51.0087157780593,-0.074641754207217,SCRASE STREAM,12/22/2024 3:15:00 PM,6168795,9/22/2024 9:33:15 PM,9/23/2024 4:39:00 AM,-8309.08207026408,6622835.58779723
SRN0636,Southern Water,0,11/28/2024 12:00:00 PM,50.8137959886926,-0.753971248402658,PAGHAM RIFE,12/22/2024 3:15:00 PM,6168796,11/28/2024 12:00:00 PM,11/28/2024 1:30:00 PM,-83931.6954449527,6588422.24807764
SRN0606,Southern Water,0,8/12/2024 10:54:55 AM,51.1195116193995,-0.621882340463373,UN-NAMED TRIBUTARY OF THE RIVER ARUN,12/22/2024 3:15:00 PM,6168797,8/12/2024 10:54:55 AM,8/12/2024 11:12:28 AM,-69227.6254737119,6642461.23358669
SRN0607,Southern Water,0,4/14/2023 11:48:00 PM,50.9881707871368,0.47625337291439,LOWER ROTHER,12/22/2024 3:15:00 PM,6168798,4/14/2023 11:48:00 PM,4/15/2023 12:06:00 AM,53016.2829614089,6619201.5386259
SRN0617,Southern Water,0,11/27/2024 2:32:35 AM,51.0293450347665,0.0604171924526872,TRIBUTARY OF SHORTBRIDGE STREAM,12/22/2024 3:15:00 PM,6168799,11/27/2024 2:32:35 AM,11/27/2024 6:23:50 AM,6725.61109899235,6626486.16207037
SRN0742,Southern Water,0,12/5/2024 6:23:33 PM,50.8427634266287,-0.897935630070304,HAM BROOK,12/22/2024 3:15:00 PM,6168800,12/5/2024 6:23:33 PM,12/5/2024 7:40:33 PM,-99957.7371045635,6593527.38107173
SRN0621,Southern Water,0,12/21/2024 11:38:00 PM,51.0446240435575,0.404502286235895,BREDE,12/22/2024 3:15:00 PM,6168801,12/21/2024 11:38:00 PM,12/22/2024 12:18:00 AM,45028.9885284948,6629190.99852067
SRN0092,Southern Water,0,12/5/2024 10:10:47 PM,51.0698141599091,-0.514452803020147,LOXWOOD STREAM,12/22/2024 3:15:00 PM,6168802,12/5/2024 10:10:47 PM,12/5/2024 10:30:12 PM,-57268.624069375,6633652.34274551
SRN0630,Southern Water,0,12/15/2021 11:14:00 AM,50.8100912363475,0.254170333427943,WILLINGDON SEWER,12/22/2024 3:15:00 PM,6168803,12/15/2021 11:14:00 AM,12/15/2021 12:58:00 PM,28294.1120919552,6587769.56221668
SRN0642,Southern Water,0,11/27/2024 3:05:34 AM,51.1125089176618,-0.0697588341420445,MEDWAY,12/22/2024 3:15:00 PM,6168804,11/27/2024 3:05:34 AM,11/27/2024 8:16:42 PM,-7765.51789502482,6641219.42920868
SRN0645,Southern Water,0,11/27/2024 3:15:00 AM,50.8491355293023,0.437055465148832,ENGLISH CHANNEL,12/22/2024 3:15:00 PM,6168805,11/27/2024 3:15:00 AM,11/27/2024 6:30:00 AM,48652.7918287853,6594650.80626762
SRN0646,Southern Water,0,12/8/2024 4:24:10 PM,50.9729130202308,0.694113932884042,TRIBUTARY OF THE RIVER ROTHER,12/22/2024 3:15:00 PM,6168806,12/8/2024 4:24:10 PM,12/8/2024 5:11:22 PM,77268.409561168,6616503.7475312
SRN0648,Southern Water,0,12/10/2024 7:30:00 AM,51.0057282456378,-0.0898752146008796,SCRASE BRIDGE STREAM,12/22/2024 3:15:00 PM,6168807,12/10/2024 7:30:00 AM,12/10/2024 10:15:00 AM,-10004.8631243061,6622307.04562675
SRN0651,Southern Water,0,12/17/2024 5:07:59 PM,51.004188736174,-0.0892257596956837,SCRASE STREAM VIA  A DITCH,12/22/2024 3:15:00 PM,6168808,12/17/2024 5:07:59 PM,12/17/2024 5:33:23 PM,-9932.5661349665,6622034.69512004
SRN0652,Southern Water,0,5/6/2024 10:06:00 AM,51.004188736174,-0.0892257596956837,SCRASE STREAM VIA  A DITCH,12/22/2024 3:15:00 PM,6168809,5/6/2024 10:06:00 AM,5/6/2024 10:56:00 AM,-9932.5661349665,6622034.69512004
SRN0740,Southern Water,0,12/7/2021 4:50:00 PM,51.0326119972529,0.00707610948082851,SHEFFIELD PARK STREAM,12/22/2024 3:15:00 PM,6168810,12/7/2021 4:50:00 PM,12/7/2021 5:20:00 PM,787.708904203285,6627064.43609592
SRN0574,Southern Water,0,10/23/2024 12:41:00 AM,50.8153566067795,0.324983376575907,MILL DITCH,12/22/2024 3:15:00 PM,6168811,10/23/2024 12:41:00 AM,10/23/2024 1:59:00 AM,36176.9839967086,6588697.20593705
SRN0692,Southern Water,0,9/27/2024 2:51:04 AM,50.818148800191,0.311208068238996,ENGLISH CHANNEL,12/22/2024 3:15:00 PM,6168812,9/27/2024 2:51:04 AM,9/27/2024 6:34:47 AM,34643.5236871234,6589189.17210612
SRN0664,Southern Water,0,11/27/2024 6:45:10 AM,51.0153340239354,-0.0943279913232829,SCRASE BRIDGE STREAM,12/22/2024 3:15:00 PM,6168813,11/27/2024 6:45:10 AM,11/27/2024 7:34:31 AM,-10500.5439616602,6624006.58238402
SRN0683,Southern Water,0,8/9/2021 7:22:00 AM,51.0694669781718,0.32894804135561,UN-NAMED TRIBUTARY OF THE BARTLEY MILL STREAM,12/22/2024 3:15:00 PM,6168814,8/9/2021 7:22:00 AM,8/9/2021 8:06:00 AM,36618.3284611512,6633590.83795398
SRN0221,Southern Water,0,11/27/2024 3:24:00 AM,51.1241965837227,-0.0158232196528399,TRIBUTARY OF THE MEDWAY,12/22/2024 3:15:00 PM,6168815,11/27/2024 3:24:00 AM,11/27/2024 3:50:00 AM,-1761.43275446426,6643292.13362328
SRN0678,Southern Water,0,8/1/2024 5:15:32 PM,50.9592929465292,0.318918769406726,UNNAMED TRIBUTARY OF WARBLETON STREAM,12/22/2024 3:15:00 PM,6168816,8/1/2024 5:15:32 PM,8/1/2024 5:45:00 PM,35501.8750147742,6614096.27260521
SRN0450,Southern Water,0,11/27/2024 2:50:25 AM,51.0517955444724,-0.313278573123668,HORN BROOK,12/22/2024 3:15:00 PM,6168817,11/27/2024 2:50:25 AM,11/27/2024 11:29:09 AM,-34874.01123657,6630460.87393761
SRN9994,Southern Water,0,10/28/2023 6:14:49 PM,50.9378806273409,-0.391844164253015,UN-NAMED DITCH TO LANCING BROOK,12/22/2024 3:15:00 PM,6168818,10/28/2023 6:14:49 PM,10/30/2023 3:15:37 AM,-43619.8928349615,6610312.87206792
SRN0714,Southern Water,0,11/19/2024 12:45:00 PM,50.8327826963857,-0.280712812075729,ADUR,12/22/2024 3:15:00 PM,6168819,11/19/2024 12:45:00 PM,11/19/2024 12:49:00 PM,-31248.8072994181,6591768.04984874
SRN0716,Southern Water,0,9/26/2024 7:24:47 AM,51.0225696822001,0.252057442170085,OUSE,12/22/2024 3:15:00 PM,6168820,9/26/2024 7:24:47 AM,9/26/2024 9:08:30 AM,28058.9061130289,6625287.00964453
SRN0719,Southern Water,0,11/27/2024 2:27:52 AM,50.9884136076272,-0.111304434833478,UN-NAMED TRIBUTARY OF THE RIVER ADUR,12/22/2024 3:15:00 PM,6168821,11/27/2024 2:27:52 AM,11/27/2024 11:15:00 AM,-12390.3530086959,6619244.47992438
SRN0721,Southern Water,0,11/27/2024 5:05:13 AM,50.9712694348806,0.706839758962317,ROTHER E,12/22/2024 3:15:00 PM,6168822,11/27/2024 5:05:13 AM,11/27/2024 4:46:56 PM,78685.0420401254,6616213.19105301
SRN0753,Southern Water,0,11/16/2022 8:56:00 PM,50.930860601188,0.53568884645207,BREDE,12/22/2024 3:15:00 PM,6168823,11/16/2022 8:56:00 PM,11/16/2022 9:45:00 PM,59632.6096106805,6609072.86390945
SRN0764,Southern Water,0,10/15/2024 4:13:22 PM,50.9096327753418,-0.759663997807536,LAVANT,12/22/2024 3:15:00 PM,6168824,10/15/2024 4:13:22 PM,10/15/2024 4:17:10 PM,-84565.4094099174,6605324.34699544
SRN0778,Southern Water,0,9/26/2024 10:57:59 AM,50.8243193997333,-0.355538760772549,TRIBUTARY OF THE TEVILLE STREAM,12/22/2024 3:15:00 PM,6168825,9/26/2024 10:57:59 AM,9/26/2024 11:05:31 AM,-39578.3938064717,6590276.49562418
SRN0782,Southern Water,0,5/6/2024 6:57:33 AM,50.9493442053207,-0.0200050244386909,LONGFORD STREAM,12/22/2024 3:15:00 PM,6168826,5/6/2024 6:57:33 AM,5/6/2024 7:50:01 PM,-2226.94913382206,6612338.18587004
SRN0790,Southern Water,0,11/27/2024 3:23:15 AM,50.8169267483699,0.244845254529001,WANNOCK MILL STREAM,12/22/2024 3:15:00 PM,6168827,11/27/2024 3:23:15 AM,11/30/2024 10:36:26 PM,27256.0490573178,6588973.85096936
SRN0807,Southern Water,0,12/5/2024 7:31:08 PM,50.9485089329065,0.730961071399348,RIVER TILLINGHAM,12/22/2024 3:15:00 PM,6168828,12/5/2024 7:31:08 PM,12/5/2024 7:39:15 PM,81370.2142578811,6612190.59825473
SRN0819,Southern Water,0,5/30/2024 5:06:00 PM,51.0978959707117,0.038754088342786,MEDWAY,12/22/2024 3:15:00 PM,6168829,5/30/2024 5:06:00 PM,5/30/2024 5:28:00 PM,4314.08538047648,6638628.68936952
